key,ChineseSimplified,Japanese,ChineseTraditional,English
Level,关卡,レベル,關卡,Level
LevelRewardWord1,熟能生巧,良かった,熟能生巧,良かった
LevelRewardWord2,得心应手,いいね,得心應手,いいね
LevelRewardWord3,融会贯通,凄い,融會貫通,凄い
LevelRewardWord4,势不可挡,素晴らしい,勢不可擋,素晴らしい
LevelRewardWord5,登峰造极,最高です,登峰造極,最高です
Japanese,日本語,日本語,日本語,日本語
ChineseSimplified,简体中文,简体中文,簡體中文,簡體中文
ChineseTraditional,繁體中文,繁體中文,繁體中文,繁體中文
English,English,English,English,English
Music,音乐,音楽,音樂,Music
Sounds,音效,音響,音效,Sounds
Vibrate,振动,振動,振動,Vibrate
LanguageSelection,语言选择,言語,語言選擇,Language Selection
Settings,设定,設定,設定,Settings
PrivacyPolicy,隐私政策,プライバシーポリシー,隱私權政策, Privacy policy
TermsAndService,用户协议,利用規約,使用者協定,Terms and service
Victory,挑战成功！,に勝利を得る！,挑戰成功！,に勝利を得る！
CompleteTheLevel,恭喜通关！,レベル完了！,恭喜通關！,Complete！
TipGoldInsufficient,金币不足！,金貨が足りない！,金幣不足！,Not enough gold coins!
TipAllWordPrompted,所有词都已被提示！,すべての単語が提示されました！,所有詞都已被提示！,All words have been prompted!
ButtonGotIt,了解,コレクション,了解,Got it
GuidingTips01,滑动成语,スライド熟語,滑動成語,Sliding idiom
GuidingTips02,做的好！请再拼出成语,よくやった！別の熟語を探してください,做的好！ 請再拼出成語,Well done! Please spell out the idiom
GuidingTips03,点击<color=#D35400>提示道具</color>，将<color=#D35400>提示</color>下一步可滑动的词语。,ヒントツールをクリックすると、次のスライド可能な言葉が<color=#D35400>提示</color>されます。,點擊<color=#D35400>提示道具</color>，將<color=#D35400>提示</color>下一步可滑動的詞語。,Clicking on the <color=#D35400>prompt prop</color> will <color=#D35400>prompt</color> you with the words that can be slid next.
GuidingTips04,点击<color=#D35400>重置道具</color>，将<color=#D35400>重新排列</color>剩余的字块。,<color=#D35400>リセット</color>ツールをクリックすると、残りのブロックを<color=#D35400>並べ替える</color>ことができます。,點擊<color=#D35400>重置道具</color>，將<color=#D35400>重新排列</color>剩餘的字塊。,Clicking on the <color=#D35400>reset prop</color> will <color=#D35400>rearrange</color> the remaining tiles.
Haiku01,水月通禅意，山云寄野情。,古池や蛙飛びこむ 水の音,水月通禪意，山雲寄野情。,古池や蛙飛びこむ 水の音
Haiku02,薄暮空潭曲，安禅制毒龙。,草霞み水に声なき日ぐれ哉,薄暮空潭曲，安禪制毒龍。,草霞み水に声なき日ぐれ哉
Haiku03,看取莲花净，应知不染心。,日盛りに蝶のふれ合ふ音すなり,看取蓮花淨，應知不染心。,日盛りに蝶のふれ合ふ音すなり
Haiku04,溪花与禅意，相对亦忘言。,さびしさや　一尺消えて　ゆくほたる,溪花與禪意，相對亦忘言。,さびしさや　一尺消えて　ゆくほたる
Haiku05,我生本无乡，心安是归处。,行春や鸟啼鱼の目は泪,我生本無鄉，心安是歸處。,行春や鸟啼鱼の目は泪
Haiku06,万籁此俱寂，但余钟磬音。,笑ふべし泣くべしわが朝顔の凋む時,萬籟此俱寂，但餘鐘磬音。,笑ふべし泣くべしわが朝顔の凋む時
Haiku07,孤舟蓑笠翁，独钓寒江雪。,白芥子に羽もぐ蝶の形見哉,孤舟蓑笠翁，獨釣寒江雪。,白芥子に羽もぐ蝶の形見哉
Haiku08,行到水穷处，坐看云起时。,世の中は地獄の上の花見哉,行到水窮處，坐看雲起時。,世の中は地獄の上の花見哉
Haiku09,采菊东篱下，悠然见南山。,春の海終日のたりのたり哉,采菊東籬下，悠然見南山。,春の海終日のたりのたり哉
Haiku10,酒醒还醉醉还醒，一笑人间今古。,花散るや 寂然として 石仏,酒醒還醉醉還醒，一笑人間今古。,花散るや 寂然として 石仏
Haiku11,世事浮云何足问，不如高卧且加餐。,障子しめて　四方の紅葉を　感じをり,世事浮雲何足問，不如高臥且加餐。,障子しめて　四方の紅葉を　感じをり
Haiku12,世事劳心非富贵，人间实事是欢娱。,天の裂目　巌の裂目の　滝落つる,世事勞心非富貴，人間實事是歡娛。,天の裂目　巌の裂目の　滝落つる
Haiku13,心随流水净，身与浮云闲。,宿とりぬ　さてそれからの　長き夜,心隨流水淨，身與浮雲閑。,宿とりぬ　さてそれからの　長き夜
Haiku14,忘机看白日，留客醉瑶琴。,木拾いに　出てやや寒き　夕べかな,忘機看白日，留客醉瑤琴。,木拾いに　出てやや寒き　夕べかな
Haiku15,不问人间事，忘机过此生。,菊の後大根の外更になし,不問人間事，忘機過此生。,菊の後大根の外更になし
Haiku16,溪花与禅意，相对亦忘言。,春雨や伞高低に渡し舟,溪花與禪意，相對亦忘言。,春雨や伞高低に渡し舟
Haiku17,蝉噪林逾静，鸟鸣山更幽。,露の世は 露の世ながら さりながら,蟬噪林逾靜，鳥鳴山更幽,露の世は 露の世ながら さりながら
Haiku18,松月生夜凉，风泉满清听。,梅の奥に谁やら住んで幽かな灯,松月生夜凉，風泉滿清聽。,梅の奥に谁やら住んで幽かな灯
Haiku19,归来偶过桃花下，春在枝头已十分。,月が昇って何を待っでもなく,歸來偶過桃花下，春在枝頭已十分。,月が昇って何を待っでもなく
Haiku20,春有百花秋有月，夏有凉风冬有雪。,さびしさや 一尺消えて ゆくほたる,春有百花秋有月，夏有涼風冬有雪。,さびしさや 一尺消えて ゆくほたる
LevelWord,关内成语,関内熟語,關內成語,Idioms
WordNewIdioms,生词本,熟語新帳,生詞本,Vocabulary book
Interpretation,释义,意味,釋義,意味
ExampleSentence,例句,用例,例句,用例
Synonym,近义词,類義語,近義,類義語
Collect,收藏,集める,收藏,集める
ShopTips01,购买成功！,購入が完了しました！,購買成功！,Purchase successful!
ShopTips02,购买失败！,購入に失敗しました！,購買失敗！,Purchase failed！
Shop,商店,ショップ,商店,Shop
ADLoadingTips,广告加载中,広告読み込み中,廣告加載中,Ad loading in progress
limitedRewardsTitle,灯明心悟,灯明心悟,燈明心悟,"Lamp lit, heart enlightened"
limitedRewardsDes01,找出成语,熟語を見つける,找出成語,Find idioms
limitedRewardsDes02,填满进度条,進捗バーを満たす,填滿進度條,Fill in the progress bar
limitedRewardsDes03,获取奖励,報酬を受け取る,獲取獎勵,Get rewards
limitedRewardsDes04,在限定时间内找出的每个成语将被算作两个,制限時間内に見つけた熟語は2つとしてカウントされます,在限定時間內找出的每個成語將被算作兩個,Each idiom found within a limited time will be counted as two
limitedRewardsDes05,点击关闭,クリックして閉じる,點擊關閉,Click to close
ADPopTitle,获取金币,コインを獲得する,獲取金幣,Get coins
ADPopWatch,观看视频,動画を見る,觀看視頻,Watch the video
ADPopReceive,领取,受け取る,領取,receive
SignTile,一茶一得,一茶一得,一茶一得,"One tea, one get"
SignPourTea01,初沏免费,初めてのお茶,初沏免費,Free initial brewing
SignPourTea02,续沏得金,もう一杯,續沏得金,Continuing to brew gold
SignPourTea03,三沏福至,あと少し！,三沏福至,San Chong Fu Zhi
SignPourTea04,终沏圆满,仕上げのお茶,終沏圓滿,The final brew is perfect
SignPourTeaFinish,今日茶满·明日可期,本日終了·明日のご来訪をお待ちしています,今日茶滿·明日可期,"Tea full today, available tomorrow"
PrivacyAgreement01,使用「成语消：禅意之境」之前，您必须同意我们的服务条款，并确认您已经阅读并知悉我们的隐私政策。,「禅の熟語消し」をご利用になる前に、<href=https://mindwordplay.com/terms-and-service>利用規約</href>に同意いただき、<href=https://mindwordplay.com/privacy-policy>プライバシーポリシー</href>を十分にご確認いただく必要がございます。,在使用「成語消：禪意之境」之前，您必須同意我們的<href=https://mindwordplay.com/terms-and-service>服務條款</href>，並確認您已經閱讀並知悉我們的<href=https://mindwordplay.com/privacy-policy>隱私政策</href>。,"Before using '禅の熟語消し', you must agree to our terms of service and confirm that you have read and understood our privacy policy."
PrivacyAgreement02,如果您选择开始使用我们的应用，请点击「继续」,アプリの使用を開始される場合は、「続行」をクリックしてください。,如果您選擇開始使用我們的應用程式，請點擊「繼續」。,"If you choose to start using our app, please click 'Continue'"
PrivacyAgreement03,继续,続行,繼續,continue
EvaluateDes,您已解开很多个成语之谜真是文字高手！✍️若觉得这字海探秘有趣诚邀用★5为游戏添点墨香,漢字の森をここまで 探索してくれて感謝！「学びのあるゲーム」と感じたら★5の灯火を灯してください,您已解開很多個成語之謎 真是文字高手！✍️若覺得這字海探秘有趣誠邀用★5為遊戲添點墨香,"You have solved many mysteries of idioms and are truly a master of writing! ✍️ If you find the word 'sea exploration' interesting, please use ★ 5 to add some ink fragrance to the game"
EvaluateButton01,下次再说,もう少し遊んでから,下次再說,Let's talk about it next time
EvaluateButton02,关闭,閉じる,關閉,close
EvaluateButton03,反 馈,ご意見箱,反 饋,Feedback
limitedRewardsDes06,连出{0}个成语就能获得下一份奖励！,{0}個の熟語を完成させると、次の報酬が獲得できます！,連出{0}個成語就能獲得下一份獎勵！,Simply use {0} idioms to receive the next reward!
DailyTasksDes01,通关{0}关,{0} ステージをクリア,通關 {0} 關,Clear {0} stages
DailyTasksDes02,找出{0}个成语,{0}個の四字熟語を見つける,找出 {0} 個成語,Find {0} idioms
DailyTasksDes03,使用{0}个提示道具,{0}回ヒントアイテムを使用,使用 {0}個提示道具,Use {0} hint items
DailyTasksDes04,使用{0}个重置道具,{0}回リセットアイテムを使用,使用 {0}個重置道具,Use {0} reset items
DailyTasksDes05,使用{0}个蝴蝶道具,{0}回バタフライアイテムを使用,使用 {0}個蝴蝶道具,Use {0} butterfly items
DailyTasksDes06,游戏累计时长{0}分钟,累計プレイ時間{0}分,遊戲累計時長 {0}分鐘,Total playtime: {0} minutes
DailyTasksDes07,观看{0}次视频广告,動画広告を {0} 回視聴,觀看 {0} 次影片廣告,Watch {0} video ads
DailyTasksDes08,在灯明心悟中点亮{0}个灯笼,「灯明心悟」で {0} 個の灯籠を点灯,在「燈明心悟」中點亮 {0} 個燈籠,Light {0} lanterns in Lantern Enlightenment
DailyTasksDes09,赢得{0}次竞赛（获得前3名）,競技で {0} 回上位 3 位以内（優勝含む）,贏得 {0} 次競賽（獲得前 3 名）,Win {0} competitions (Top 3 finish)
DailyTasksDes10,在商店中进行一次购买,ショップで 1 回購入,在商店中進行一次購買,Make 1 purchase in the shop
DailyTasksTiles,今日禅字・慢慢来,今日禅字の探求,一日成語尋禪,Daily tasks
DailyTasksTiles01,今日任务,今日のミッション,今日任務,Today's Tasks
DailyTasksMainDes,1 天 8 任务，可获1小时无限蝴蝶道具,1 日で 8 任務達成→1 時間 無制限バタフライアイテム獲得,一日內完成 8 任務 享 1 小時蝴蝶道具無限用,8 Tasks in a Day → 1hr Butterfly Harmony Unlocked
TimeD,日,日,日,d
TimeH,时,時,時,h
TimeM,分,分,分,m
DailyTasksEndDes01,满月若镜 功德圆成,満月の如く 完成なり,滿月若鏡 功德圓成,満月の如く 完成なり
DailyTasksEndDes02,无心之境 臻至圆满,無心の境地 ここに極む,無心之境 臻至圓滿,無心の境地 ここに極む
DailyTasksEndDes03,砚池沉璧 照见菩提 ,五十音の 宇宙完成す,硯池沉璧 照見菩提,五十音の 宇宙完成す
DailyTasksEndDes04,古松苍劲 又添新轮,千代の松に 今日の年輪,古松蒼勁 又添新輪,千代の松に 今日の年輪
DailyTasksEndDes05,言灵化蝶 振翅破茧,言霊の蝶 羽ばたきを終う,言靈化蝶 振翅破繭,言霊の蝶 羽ばたきを終う
DailyTasksEndDes06,枯山水庭 终笔之石,枯山水に 最後の石を,枯山水庭 終筆之石,枯山水に 最後の石を
DailyTasksEndDes07,今日修行 汇作星图,今日の修行 星となる,今日修行 匯作星圖,今日の修行 星となる
ShopBoxName01,初级语汇锦囊,初級語彙錦囊,初級語彙錦囊,初級語彙錦囊
ShopBoxName02,中级智慧宝盒,中級知恵の箱,中級智慧寶盒,中級知恵の箱
ShopBoxName03,上级成语宝库,上級熟語宝庫,上級成語寶庫,上級熟語宝庫
ShopBoxName04,超级珠玉盛宴,超上級珠玉の宴,超級珠玉盛宴,超上級珠玉の宴
ShopBoxName05,7日免广告豪礼,広告なし 7 日間と金貨豪礼,7 日免廣告豪禮,広告なし 7 日間と金貨豪礼
ShopBoxName06,免广告豪礼,広告なし金貨豪礼,免廣告豪禮,広告なし金貨豪礼
ShopBoxName07,限时宝箱,タイムボックス,限時寶箱,タイムボックス
RemoveADName,去广告 + 200金币,広告削除 + 200コイン,去廣告+ 200金幣,Remove Ads + 200Golds
RemoveAD7DaysName,移除7天内的强制广告,7日間の強制広告を無効化,移除7天內的強制廣告,Remove mandatory advertisements within 7 days
RemoveADDes,去除游戏中激励视频以外的所有广告,ゲーム内のリワード動画以外の広告を完全削除,去除遊戲中激勵影片以外的所有廣告,Remove all advertisements in the game except for motivational videos
RemoveAD7DaysPointDes,此去广告功能仅在7天内有效,この広告削除機能の有効期間は7日間です,此去廣告功能僅在7天內有效,The ad removal function is only valid for 7 days
RemoveADPointDes,永久去除本游戏中激励视频以外的所有广告,リワード動画以外の全ての広告を永久に無効化,永久移除本遊戲中激勵影片以外的所有廣告,"Permanently remove all advertisements in this game, except for incentive videos"
ShopDiscount,OFF,割引,OFF,OFF
RemoveADName02,去广告,広告削除,去廣告,Remove Ads
RemoveADSign01,剩余 {0} 天,あと{0}日間,剩餘{0}天,{0} DAYS LEFT
RemoveADSign02,永久版,永続版,永久版,PERMANENT
RestorePurchases,恢复购买,購入を復元,恢復購買,RestorePurchases
RestorePurchasesTips01,操作超时，请检查网络链接！,操作がタイムアウトしました。ネットワーク接続を確認してください！,操作超時，請檢查網路連結！,Operation timed out. Please check your network connection!
RestorePurchasesTips02,当前账号没有可恢复购买的产品,現在のアカウントに復元可能な購入品はありません,當前帳號沒有可恢復購買的產品,There are no restorable purchases for this account
RestorePurchasesTips03,恢复成功！,復元に成功しました！,恢復成功！,Restore successful!
RestorePurchasesTips04,恢复失败！,復元に失敗しました！,恢復失敗！,Restore failed!
CharacterInfoTitle,角色信息,キャラクター情報,角色資訊,Character Info
CharacterInfoAvatar,头像,アバター,頭像,Avatar
UIConfirm,确定,確定,確定,Confirm
CarpMatchTitle,鲤跃龙门,鯉の滝登り,鯉躍龍門,Carp leaping over Longmen
CarpMatchDes,首位完成100个成语的玩家将获得丰厚奖励！,最初に100個の熟語をコンプリートしたプレイヤーに豪華報酬を進呈！,首位完成100組成語的玩家可獲豐厚獎勵！,The first player to complete 100 idioms will receive amazing rewards!
CarpMatchDes02,抵达终点,ゴール到達,衝線,Cross the Finish Line
CarpMatchVictory,鱼跃龙门！,龍門突破！,魚躍龍門！,Koi Victory！
CarpMatchFail,差之毫厘！, あと一歩！,差之毫釐！,Currents Ahead
CarpMatchStartDes,鲤跃龙门赛事开始了！最先完成100个成语的玩家将获得丰厚奖励！,登竜門イベント開催！最初に100の四字熟語を完成させたプレイヤーに伝説級報酬！,鯉躍龍門賽事啟動！首位完成百組成語者可得神龍賜福！,Koi's Leap Event Starts! First player completing 100 idioms claims legendary rewards!
CarpMatchStart,开始,跳躍開始！,爭流啟程！,Sprint Leap!
CharacterInfoTips01,名称含有不当用语\n请修改后重新提交,ネームに不適切な表現が含まれています\n修正の上、再度送信してください,名稱含有不當用語\n請修改後重新提交,The name contains inappropriate words\nplease modify and submit
CarpMatchFailDes01,竹影扫阶尘不动，月穿潭底水无痕,散りて土となり　芽吹くは天へ,竹影掃階塵不動，月穿潭底水無痕,散りて土となり　芽吹くは天へ
CarpMatchFailDes02,掬水月在手，弄花香满衣,砕け月影　川に銀散る,掬水月在手，弄花香滿衣,砕け月影　川に銀散る
CarpMatchFailDes03,手把青秧插满田，低头便见水中天​,九負ひ一勝ち　碁盤に苔生,手把青秧插滿田，低頭便見水中天​,九負ひ一勝ち　碁盤に苔生
CarpMatchFailDes04,松树千年终是朽，槿花一日自为荣​,風竹を折れど　根は春を待つ,松樹千年終是朽，槿花一日自為榮​,風竹を折れど　根は春を待つ
CarpMatchFailDes05,慧焰虽枯心火在,杯落ちて　地の声聞こゆ,慧焰雖枯心火在,杯落ちて　地の声聞こゆ
ZenState01,初心地,初心地,初心地,初心地
ZenState02,云水界,雲水境,雲水界,雲水境
ZenState03,淡泊界,枯淡界,淡泊界,枯淡界
ZenState04,无心庵,無心庵,無心庵,無心庵
ZenState05,观音堂,観音堂,觀音堂,観音堂
ZenState06,般若院,般若院,般若院,般若院
ZenState07,菩提阶,菩提階,菩提階,菩提階
ZenState08,罗汉峰,羅漢峰,羅漢峰,羅漢峰
ZenState09,慈航阁,慈航閣,慈航閣,慈航閣
ZenState10,涅盘门,涅槃門,涅盤門,涅槃門
ZenState11,真空海,真空海,真空海,真空海
ZenState12,究竟天,究竟天,究竟天,究竟天
MeditationList,禅修榜,禅ランキング,禪修榜,Meditation List
OverallRanking,总榜,総合,總榜,Overall ranking
MonthlyChart,月榜,月間,月榜,Monthly chart
HallFame,名人堂,殿堂入り,名人堂,Hall of Fame
NewRealm,新境界,新境地,新境界,New Realm
ObtainZen,获得禅意,禅の意を得る,獲得禪意,Obtain Zen intention
ImproveRanking,提升排名,ランクアップ,提升排名,Improve ranking